"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p_BH","significant"
"X68966_356.222_9.029_NA",-1.72626086235227,-0.575420287450756,1.15084057490151,-18.4591352766944,9.31833678358863e-36,111.972995768196,-1.91155522063095,-1.54096650407358,"Welch Two Sample t-test","two.sided",2.42063765818251e-33,"Significant"
"X87522_432.31_11.375_NA",-1.93714577763029,-0.645715259210098,1.2914305184202,-23.944749938172,2.41310432377287e-35,69.664611474884,-2.09851068969013,-1.77578086557046,"Welch Two Sample t-test","two.sided",6.0944290310397e-33,"Significant"
"X82605_404.279_10.609_NA",-1.75994737871032,-0.586649126236773,1.17329825247355,-18.9544863447489,2.58876578833078e-35,102.709573455243,-1.94410208352538,-1.57579267389525,"Welch Two Sample t-test","two.sided",6.36136717500094e-33,"Significant"
"X73159_320.222_9.561_NA",-1.91967675160567,-0.639892250535222,1.27978450107044,-23.2112821570553,2.77169497239351e-35,72.4658296698991,-2.08452699131732,-1.75482651189401,"Welch Two Sample t-test","two.sided",6.63164491815836e-33,"Significant"
"X22217_370.207_4.026_NA",-1.93510966991377,-0.645036556637922,1.29007311327584,-23.7186794150928,5.5112170796829e-35,69.3095236711601,-2.09785610938897,-1.77236323043856,"Welch Two Sample t-test","two.sided",1.26529556452776e-32,"Significant"
"X65285_614.452_8.454_NA",1.42246948486523,0.474156494955077,-0.948312989910154,16.4846859561603,5.56663248802359e-35,144.154046699485,1.25191165540026,1.59302731433021,"Welch Two Sample t-test","two.sided",1.26529556452776e-32,"Significant"
"X84235_404.279_10.859_NA",-1.94321579304399,-0.647738597681331,1.29547719536266,-24.0309794234518,6.80216336178251e-35,67.8117383902886,-2.10458340143073,-1.78184818465726,"Welch Two Sample t-test","two.sided",1.50842120208114e-32,"Significant"
"X2507_291.154_1.114_NA",-1.93420903853174,-0.644736346177247,1.28947269235449,-23.5508932461644,1.18577215604875e-34,68.8145622955754,-2.09805959502763,-1.77035848203585,"Welch Two Sample t-test","two.sided",2.56691439114172e-32,"Significant"
"X77043_514.283_9.995_NA",-1.83506722572151,-0.611689075240502,1.223378150481,-20.3643095763327,1.57575630143431e-34,85.4020810579546,-2.01422170632359,-1.65591274511943,"Welch Two Sample t-test","two.sided",3.33180844014902e-32,"Significant"
"X76653_330.263_9.947_NA",-1.85016928612821,-0.616723095376071,1.23344619075214,-20.7197148315856,1.97807674538252e-34,82.4373900869364,-2.02779160263948,-1.67254696961695,"Welch Two Sample t-test","two.sided",4.08742585659497e-32,"Significant"
"X70794_512.358_9.285_NA",-1.64640775662196,-0.548802585540655,1.09760517108131,-16.959234426189,2.32681776884962e-34,126.363238430903,-1.83852148438519,-1.45429402885874,"Welch Two Sample t-test","two.sided",4.70120603430683e-32,"Significant"
"X23412_184.133_4.128_NA",-1.74750022091609,-0.582500073638695,1.16500014727739,-18.4828414620751,2.41214943305389e-34,102.071223930523,-1.93503249940927,-1.5599679424229,"Welch Two Sample t-test","two.sided",4.76766579246217e-32,"Significant"
"X2606_228.159_0.947_NA",-1.72593302201622,-0.57531100733874,1.15062201467748,-18.0946310522925,2.88910246991499e-34,106.50613613427,-1.91503012772314,-1.5368359163093,"Welch Two Sample t-test","two.sided",5.58887652265258e-32,"Significant"
"X2590_529.187_1.159_NA",-1.84231202202224,-0.614104007340748,1.2282080146815,-20.4607753385266,3.01874505482125e-34,83.3544176819523,-2.02138901456454,-1.66323502947994,"Welch Two Sample t-test","two.sided",5.71800625800726e-32,"Significant"
"X71991_476.255_9.428_NA",1.41471790257009,0.471572634190031,-0.943145268380061,16.8594428639644,6.8449322262685e-34,124.105172353497,1.24863295797283,1.58080284716736,"Welch Two Sample t-test","two.sided",1.27008415920884e-31,"Significant"
"X51891_575.369_6.725_NA",1.40767136770266,0.46922378923422,-0.938447578468441,15.3430691347685,7.05171554724316e-34,169.54564419786,1.22655896057608,1.58878377482924,"Welch Two Sample t-test","two.sided",1.2822839551107e-31,"Significant"
"X33891_388.248_5.191_NA",1.39873591773542,0.466245305911807,-0.932490611823613,15.2798089993647,1.55455608401845e-33,166.932509173012,1.21800775237327,1.57946408309757,"Welch Two Sample t-test","two.sided",2.77137723841094e-31,"Significant"
"X59113_344.258_7.612_NA",1.40414839821651,0.46804946607217,-0.93609893214434,16.714755175534,3.11063261327266e-33,121.019712149268,1.23783560969167,1.57046118674135,"Welch Two Sample t-test","two.sided",5.43882148459134e-31,"Significant"
"X77531_200.201_10.047_Spectral Match to Lauric acid leelamide from NIST14;Spectral Match to Palmitamide from NIST14",1.38569081586454,0.461896938621514,-0.923793877243028,16.2377709938486,1.55133175075923e-32,124.531439625348,1.2167910968804,1.55459053484869,"Welch Two Sample t-test","two.sided",2.66126571281188e-30,"Significant"
"X57430_342.243_7.403_NA",1.38444574416998,0.461481914723327,-0.922963829446655,16.2015914220009,1.70317141656213e-32,124.947908212292,1.21532648644379,1.55356500189618,"Welch Two Sample t-test","two.sided",2.86763602210795e-30,"Significant"
"X47699_339.144_6.259_NA",1.37133895351132,0.457112984503774,-0.914225969007548,15.4695077134293,2.29244014307658e-32,143.348366689463,1.19611302864857,1.54656487837407,"Welch Two Sample t-test","two.sided",3.78961196015495e-30,"Significant"
"X27279_317.178_4.439_NA",-1.87034393915355,-0.623447979717851,1.2468959594357,-20.5683766919028,2.50373862197889e-32,73.9817778351912,-2.05153261328009,-1.68915526502702,"Welch Two Sample t-test","two.sided",4.06499849125572e-30,"Significant"
"X48352_383.17_6.379_NA",1.36746296328207,0.455820987760691,-0.911641975521383,14.8868271131532,4.32100976334003e-32,161.251710842672,1.18606467176874,1.54886125479541,"Welch Two Sample t-test","two.sided",6.8923896084715e-30,"Significant"
"X57835_194.154_7.456_NA",-1.52809593691688,-0.509365312305628,1.01873062461126,-15.1142894958968,1.07559239217921e-31,146.460484013898,-1.72790462910661,-1.32828724472716,"Welch Two Sample t-test","two.sided",1.686083798223e-29,"Significant"
"X60059_496.342_7.78_NA",1.35904786783513,0.453015955945043,-0.906031911890085,15.4220392004621,1.20559888366765e-31,135.850365848215,1.18477608087661,1.53331965479364,"Welch Two Sample t-test","two.sided",1.85784831361124e-29,"Significant"
"X56323_356.258_7.263_NA",1.35457273722051,0.451524245740171,-0.903048491480343,14.4629175101946,3.0643465499895e-31,166.657265168202,1.1696630360418,1.53948243839923,"Welch Two Sample t-test","two.sided",4.64350647208409e-29,"Significant"
"X64135_338.305_8.289_NA",-1.69223213777111,-0.564077379257036,1.12815475851407,-16.8162837955925,3.39910482460294e-31,102.17624920542,-1.89182825362501,-1.49263602191721,"Welch Two Sample t-test","two.sided",5.06633787955572e-29,"Significant"
"X83984_418.294_10.882_NA",-1.92958796802398,-0.643195989341326,1.28639197868265,-21.9254102473556,3.67899792297322e-31,62.9122445560197,-2.10546057832966,-1.7537153577183,"Welch Two Sample t-test","two.sided",5.3950724380117e-29,"Significant"
"X53455_336.18_6.908_NA;Massbank:FIO00837 Cycloheximide",1.35226216451031,0.450754054836769,-0.901508109673538,15.57450945301,5.32385071931289e-31,124.332287963374,1.18041500988152,1.5241093191391,"Welch Two Sample t-test","two.sided",7.6832461492052e-29,"Significant"
"X64405_517.165_8.33_NA",1.35228734757483,0.450762449191612,-0.901524898383223,14.2401296852639,7.48809167698634e-31,171.066527276928,1.16483691194115,1.53973778320852,"Welch Two Sample t-test","two.sided",1.06377702386187e-28,"Significant"
"X32483_317.178_4.891_NA",-1.83017728728524,-0.610059095761747,1.22011819152349,-19.0763411330086,8.68621657555718e-31,76.4151560644409,-2.02124085211647,-1.63911372245401,"Welch Two Sample t-test","two.sided",1.21500124776871e-28,"Significant"
"X48028_487.316_6.291_NA",1.33920741081713,0.446402470272377,-0.892804940544755,14.9903800530651,9.33672332207081e-31,138.065936293802,1.16256023030902,1.51585459132525,"Welch Two Sample t-test","two.sided",1.28620437036769e-28,"Significant"
"X44111_228.159_5.888_NA",-1.89489888398438,-0.631632961328127,1.26326592265625,-20.6589604380786,9.62407612402358e-31,66.8970318868061,-2.07798365386451,-1.71181411410425,"Welch Two Sample t-test","two.sided",1.30600149432272e-28,"Significant"
"X49468_305.137_6.479_NA",1.33913778958497,0.446379263194988,-0.892758526389977,14.3794669951391,1.1149261172442e-30,160.901487944269,1.15522607682218,1.52304950234775,"Welch Two Sample t-test","two.sided",1.49072180264474e-28,"Significant"
"X4601_198.112_2.061_NA",-1.73931270367584,-0.579770901225282,1.15954180245056,-17.3603337659529,1.25377254979788e-30,91.0102766330885,-1.93832533844229,-1.5403000689094,"Welch Two Sample t-test","two.sided",1.64779263277807e-28,"Significant"
"X66937_222.149_8.708_NA",1.37887988212228,0.459626627374094,-0.919253254748188,14.0390362440199,1.26864808946837e-30,177.983752356566,1.18505910554913,1.57270065869543,"Welch Two Sample t-test","two.sided",1.64779263277807e-28,"Significant"
"X48277_279.122_6.324_NA",1.35816821319661,0.452722737732205,-0.90544547546441,13.978954403354,2.1757700426256e-30,176.745553252932,1.16642902264024,1.54990740375299,"Welch Two Sample t-test","two.sided",2.78621144050028e-28,"Significant"
"X42015_203.081_5.709_NA",1.32407013681773,0.441356712272575,-0.88271342454515,14.5845603623056,4.15073540618089e-30,143.265190815624,1.14461750317656,1.50352277045889,"Welch Two Sample t-test","two.sided",5.21108893518337e-28,"Significant"
"X47487_311.148_6.238_NA;methyl 10-hydroxy-5-methyl-2-(propan-2-yl)-11,12-dioxatricyclo[5.3.2.0�,?]dodec-8-ene-8-carboxylate",1.3875285781611,0.462509526053699,-0.925019052107398,13.8888171969838,4.18400233467209e-30,176.268009884651,1.19036948960946,1.58468766671273,"Welch Two Sample t-test","two.sided",5.21108893518337e-28,"Significant"
"X4932_252.123_2.192_NA",-1.71603708346413,-0.572012361154709,1.14402472230942,-16.8567478831409,4.48983988375854e-30,93.358324678073,-1.91818385667932,-1.51389031024894,"Welch Two Sample t-test","two.sided",5.51643570582874e-28,"Significant"
"X53725_428.255_6.944_NA",1.3397190176062,0.446573005868732,-0.893146011737464,13.8996973444014,5.32920802037934e-30,173.439577828298,1.14948093359956,1.52995710161283,"Welch Two Sample t-test","two.sided",6.46042124283853e-28,"Significant"
"X3989_352.196_1.913_NA",-1.77945309069737,-0.593151030232456,1.18630206046491,-17.8215209134942,6.17869343411463e-30,82.0045434327215,-1.97808350701749,-1.58082267437724,"Welch Two Sample t-test","two.sided",7.39166851354872e-28,"Significant"
"X31482_285.169_4.809_NA",-1.92062012839063,-0.640206709463543,1.28041341892709,-21.0515810839,7.44566845370329e-30,61.6915476260601,-2.10301245322952,-1.73822780355174,"Welch Two Sample t-test","two.sided",8.7916905949442e-28,"Significant"
"X21913_502.991_3.998_NA",1.34589830721059,0.448632769070197,-0.897265538140395,13.7813655768282,8.26646628109184e-30,176.596991768269,1.15316599660924,1.53863061781194,"Welch Two Sample t-test","two.sided",9.63573223431885e-28,"Significant"
"X78609_367.284_10.14_NA",-1.77055430981582,-0.590184769938605,1.18036953987721,-17.6216025938602,8.82311394929412e-30,82.9770679539973,-1.97039854562235,-1.57071007400928,"Welch Two Sample t-test","two.sided",1.01543989907572e-27,"Significant"
"X60905_404.279_7.852_NA",-1.56862746060523,-0.522875820201744,1.04575164040349,-15.0329233947247,9.46198691562512e-30,124.374868765917,-1.77515155836665,-1.36210336284382,"Welch Two Sample t-test","two.sided",1.07535481296079e-27,"Significant"
"X54618_490.316_7.051_NA",1.31503600474641,0.43834533491547,-0.876690669830941,14.4490360683107,1.09881733368075e-29,142.150369503342,1.13512407245449,1.49494793703834,"Welch Two Sample t-test","two.sided",1.2333885429414e-27,"Significant"
"X78965_447.272_10.193_NA",-1.5788888839394,-0.526296294646468,1.05259258929294,-15.0905588959411,1.42424597291451e-29,120.832380975055,-1.78602970718215,-1.37174806069666,"Welch Two Sample t-test","two.sided",1.56172089199922e-27,"Significant"
"X55310_377.159_7.159_NA",1.32260787453299,0.440869291510996,-0.881738583021993,15.096496710507,1.42568009278415e-29,120.676089252947,1.14915557105316,1.49606017801282,"Welch Two Sample t-test","two.sided",1.56172089199922e-27,"Significant"
"X48618_377.243_6.368_NA",1.31136665545499,0.437122218484997,-0.874244436969995,14.3271149842282,1.58030211881384e-29,144.479863295977,1.13045502817425,1.49227828273573,"Welch Two Sample t-test","two.sided",1.69942617208271e-27,"Significant"
"X64541_498.321_8.349_NA",-1.76524667773791,-0.588415559245968,1.17683111849194,-17.4555559050606,1.58877281815916e-29,83.0619932537863,-1.96638412132516,-1.56410923415065,"Welch Two Sample t-test","two.sided",1.69942617208271e-27,"Significant"
"X53407_319.154_6.894_NA",1.34391522012128,0.447971740040425,-0.89594348008085,13.6283873601097,2.08135937288209e-29,177.53689121331,1.149313768594,1.53851667164855,"Welch Two Sample t-test","two.sided",2.20043249049348e-27,"Significant"
"X58017_590.405_7.475_NA",-1.87640135593908,-0.62546711864636,1.25093423729272,-19.6141260022794,2.41740685365173e-29,66.4557985802467,-2.06737986995789,-1.68542284192027,"Welch Two Sample t-test","two.sided",2.52632909349443e-27,"Significant"
"X54553_358.237_6.996_NA",1.31596898652875,0.438656328842916,-0.877312657685831,14.954663937339,2.57643842629596e-29,121.439370949403,1.14176162728772,1.49017634576977,"Welch Two Sample t-test","two.sided",2.66192933771396e-27,"Significant"
"X80606_473.362_10.222_NA",-1.42983841739058,-0.476612805796862,0.953225611593723,-13.845709214951,2.9689011808518e-29,161.726923052111,-1.63376877072036,-1.22590806406081,"Welch Two Sample t-test","two.sided",3.03294938610163e-27,"Significant"
"X49587_294.133_6.474_NA",1.30381464100924,0.434604880336412,-0.869209760672824,14.2017377284811,3.49822732573413e-29,144.151879800376,1.12235343174255,1.48527585027593,"Welch Two Sample t-test","two.sided",3.53398698284164e-27,"Significant"
"X88098_905.522_11.552_NA",-1.89458065812219,-0.631526886040731,1.26305377208146,-19.9919014670526,3.90581412480946e-29,63.6569038580243,-2.08391997065806,-1.70524134558633,"Welch Two Sample t-test","two.sided",3.90238044206238e-27,"Significant"
"X2515_223.108_1.097_NA",-1.69698659818575,-0.565662199395251,1.1313243987905,-16.3307620312239,4.05072320066562e-29,93.4170407930053,-1.90332607005574,-1.49064712631577,"Welch Two Sample t-test","two.sided",4.00317123265781e-27,"Significant"
"X36353_422.253_5.174_NA",-1.76227052749793,-0.587423509165976,1.17484701833195,-17.2390009697811,5.62784509969382e-29,81.8688222258357,-1.96563507110488,-1.55890598389097,"Welch Two Sample t-test","two.sided",5.50197501574368e-27,"Significant"
"X79694_685.355_10.267_NA",-1.71867655162657,-0.572892183875524,1.14578436775105,-16.5847417165389,5.72499837760607e-29,89.0249774596669,-1.92458633037904,-1.5127667728741,"Welch Two Sample t-test","two.sided",5.53741332438238e-27,"Significant"
"X48225_333.169_6.347_NA",1.29909583996628,0.433031946655425,-0.866063893310851,14.2525039455487,6.12882514641841e-29,138.502409370347,1.11887316472828,1.47931851520428,"Welch Two Sample t-test","two.sided",5.86560823486696e-27,"Significant"
"X85037_386.268_10.898_NA",-1.87740255702619,-0.625800852342062,1.25160170468412,-19.4310947093914,7.94458097389372e-29,65.2244287385661,-2.07035037135615,-1.68445474269623,"Welch Two Sample t-test","two.sided",7.52418023069184e-27,"Significant"
"X26783_198.95_4.416_NA",1.29787693386431,0.432625644621437,-0.865251289242875,13.7014545529513,9.65810790777468e-29,159.542623751185,1.11079933808521,1.48495452964341,"Welch Two Sample t-test","two.sided",9.05273372139045e-27,"Significant"
"X48273_426.239_6.325_NA",1.30127712605119,0.433759042017063,-0.867518084034125,14.6748771807119,1.04239016934845e-28,121.882662215828,1.12573678938063,1.47681746272174,"Welch Two Sample t-test","two.sided",9.67082797930212e-27,"Significant"
"X43268_237.075_5.814_NA",-1.82363384581966,-0.607877948606554,1.21575589721311,-18.1488606414742,1.73117038630768e-28,71.5501409217418,-2.02396257409647,-1.62330511754286,"Welch Two Sample t-test","two.sided",1.58987890427368e-26,"Significant"
"X80044_267.195_10.311_NA",-1.61607959436662,-0.538693198122206,1.07738639624441,-15.1713833141679,2.34470384015962e-28,106.311299595119,-1.82726183145697,-1.40489735727627,"Welch Two Sample t-test","two.sided",2.13180473147313e-26,"Significant"
"X47651_375.179_6.255_NA",1.28382618320667,0.427942061068891,-0.855884122137781,13.8986264601186,2.76637621390781e-28,142.306943551326,1.10123010600652,1.46642226040682,"Welch Two Sample t-test","two.sided",2.49028638978711e-26,"Significant"
"X16476_332.206_3.657_NA",-1.86613797405586,-0.622045991351952,1.2440919827039,-18.9212856548515,3.27625245041119e-28,65.3400087947321,-2.06308903406935,-1.66918691404236,"Welch Two Sample t-test","two.sided",2.92036149795476e-26,"Significant"
"X26805_200.948_4.419_NA",1.27888024526923,0.426293415089744,-0.852586830179489,13.7006053408057,4.64967246669851e-28,147.146661513534,1.09441067114345,1.46334981939502,"Welch Two Sample t-test","two.sided",4.10435165701193e-26,"Significant"
"X86621_432.31_11.145_NA",-1.82641272961293,-0.608804243204309,1.21760848640862,-17.9902129759083,6.60802700191091e-28,69.7423148768861,-2.02890627273541,-1.62391918649044,"Welch Two Sample t-test","two.sided",5.77694052897827e-26,"Significant"
"X70265_280.19_9.218_NA;NCGC00168921-02!7-methyl-3-methylidene-6-(3-oxobutyl)-4,7,8,8a-tetrahydro-3aH-cyclohepta[b]furan-2-one",-1.63160189634523,-0.543867298781744,1.08773459756349,-15.2181738491125,6.77965828555375e-28,101.054105024912,-1.84428433053501,-1.41891946215546,"Welch Two Sample t-test","two.sided",5.87053839354806e-26,"Significant"
"X51_309.974_0.544_NA",-1.75287867525946,-0.584292891753153,1.1685857835063,-16.7453634796039,7.3538063035544e-28,79.9212243038048,-1.96119857959632,-1.54455877092259,"Welch Two Sample t-test","two.sided",6.30762329357704e-26,"Significant"
"X64271_468.978_8.312_NA",1.28102655229508,0.427008850765026,-0.854017701530052,14.3778336389541,8.71858892818559e-28,119.0015835833,1.10460496925769,1.45744813533247,"Welch Two Sample t-test","two.sided",7.40835612477228e-26,"Significant"
"X70612_308.221_9.262_NA",-1.82722184002238,-0.609073946674127,1.21814789334825,-17.9514553893272,9.24320400611268e-28,69.2816245987441,-2.03026629664062,-1.62417738340415,"Welch Two Sample t-test","two.sided",7.78140840959042e-26,"Significant"
"X47097_351.143_6.168_NA",1.2717283311265,0.423909443708832,-0.847818887417665,13.4549610756714,1.08017400313831e-27,152.332579480671,1.08499409154865,1.45846257070434,"Welch Two Sample t-test","two.sided",8.92966714643109e-26,"Significant"
"X7437_223.144_2.536_NA",-1.74046602584618,-0.580155341948726,1.16031068389745,-16.5122963484048,1.08036008150838e-27,81.283870500239,-1.95017629566321,-1.53075575602914,"Welch Two Sample t-test","two.sided",8.92966714643109e-26,"Significant"
"X77646_685.355_10.045_NA",-1.77393840667449,-0.591312802224832,1.18262560444966,-16.9939682189278,1.23290626095598e-27,76.1845121919121,-1.98183370899268,-1.56604310435631,"Welch Two Sample t-test","two.sided",1.00987240762268e-25,"Significant"
"X75991_510.378_9.878_NA",-1.38125926577741,-0.460419755259136,0.920839510518271,-13.1629274788115,1.56966849052134e-27,165.409421036812,-1.58844505002711,-1.1740734815277,"Welch Two Sample t-test","two.sided",1.27423445676964e-25,"Significant"
"X1677_513.237_0.849_NA",-1.86918683296721,-0.623062277655737,1.24612455531147,-18.6776627888707,1.86783494333172e-27,63.3484881934496,-2.06915134545118,-1.66922232048324,"Welch Two Sample t-test","two.sided",1.50286330130726e-25,"Significant"
"X4412_264.123_2.028_NA",-1.65691142338882,-0.552303807796275,1.10460761559255,-15.3777971793755,1.91141131252255e-27,94.345678132229,-1.8708353877057,-1.44298745907195,"Welch Two Sample t-test","two.sided",1.51692000006486e-25,"Significant"
"X23429_239.102_4.142_NA",1.26493290846648,0.421644302822159,-0.843288605644319,13.6950099655624,1.91867355925493e-27,137.141685388222,1.08229012141279,1.44757569552017,"Welch Two Sample t-test","two.sided",1.51692000006486e-25,"Significant"
"X63073_224.164_8.132_NA",1.26366128192741,0.421220427309136,-0.842440854618272,13.3598018870154,2.34494084981181e-27,150.783076123176,1.07677455729883,1.45054800655598,"Welch Two Sample t-test","two.sided",1.83794846607664e-25,"Significant"
"X37807_416.279_5.426_NA",-1.68651952682528,-0.562173175608427,1.12434635121685,-15.6977616451297,2.40703841860822e-27,88.7621177399818,-1.9000023279375,-1.47303672571306,"Welch Two Sample t-test","two.sided",1.87049515401589e-25,"Significant"
"X44847_710.41_5.955_NA",1.28474136113508,0.428247120378361,-0.856494240756722,12.9202951918497,3.12709220105464e-27,174.593527226491,1.08849022096397,1.4809925013062,"Welch Two Sample t-test","two.sided",2.40945104169396e-25,"Significant"
"X51748_426.239_6.713_NA",1.25885030107559,0.419616767025195,-0.83923353405039,13.8427914708894,4.78976581000499e-27,125.732098451414,1.07888087734048,1.43881972481069,"Welch Two Sample t-test","two.sided",3.65954207937524e-25,"Significant"
"X44265_372.253_5.903_NA",1.25464558227672,0.418215194092242,-0.836430388184483,13.3918652501054,5.11098595457133e-27,143.032422256693,1.06945529772083,1.43983586683262,"Welch Two Sample t-test","two.sided",3.85094101185347e-25,"Significant"
"X76005_584.342_9.883_NA",-1.71693821025675,-0.572312736752249,1.1446254735045,-15.9829699629971,5.12498748827838e-27,82.7092815606852,-1.93060929749395,-1.50326712301955,"Welch Two Sample t-test","two.sided",3.85094101185347e-25,"Significant"
"X58400_462.284_7.524_NA",-1.66827332291238,-0.556091107637461,1.11218221527492,-15.3698254272559,5.92435556300986e-27,90.4160139597255,-1.88389765833898,-1.45264898748579,"Welch Two Sample t-test","two.sided",4.41510170318735e-25,"Significant"
"X48420_340.175_6.209_NA",1.25191029440687,0.417303431468958,-0.834606862937915,13.3823370314771,6.65577731406094e-27,141.447993525088,1.06697450697025,1.4368460818435,"Welch Two Sample t-test","two.sided",4.91986401133675e-25,"Significant"
"X4277_249.123_1.831_NA",-1.54807304360506,-0.516024347868354,1.03204869573671,-14.1427813915164,7.46735252481518e-27,114.149041762137,-1.76491001093023,-1.33123607627989,"Welch Two Sample t-test","two.sided",5.4752555770661e-25,"Significant"
"X48367_379.259_6.333_NA",1.25085083571705,0.416950278572349,-0.833900557144697,13.523927003296,7.87881100980117e-27,134.203459561539,1.06792091988457,1.43378075154952,"Welch Two Sample t-test","two.sided",5.73073197608898e-25,"Significant"
"X2075_245.12_0.974_NA",-1.83693943759003,-0.612313145863344,1.22462629172669,-17.7595045373258,8.68372569962112e-27,65.7608494932031,-2.04346642048176,-1.63041245469831,"Welch Two Sample t-test","two.sided",6.26606619531391e-25,"Significant"
"X35_192.062_0.547_NA",-1.54579436852384,-0.515264789507947,1.03052957901589,-14.0889675790979,1.02295796727896e-26,113.955042808149,-1.76314313305746,-1.32844560399022,"Welch Two Sample t-test","two.sided",7.32341247126007e-25,"Significant"
"X2905_264.159_1.346_NA",-1.45495790715666,-0.484985969052219,0.969971938104438,-13.3905250337201,1.03330604490933e-26,137.800270737995,-1.66980611508259,-1.24010969923073,"Welch Two Sample t-test","two.sided",7.33970200024657e-25,"Significant"
"X49680_269.138_6.483_NA",1.26579406314301,0.421931354381002,-0.843862708762005,12.7344716029761,1.30731796611677e-26,172.410344918734,1.06959839004895,1.46198973623706,"Welch Two Sample t-test","two.sided",9.21405809917342e-25,"Significant"
"X26997_240.196_4.395_NA",1.24721720025921,0.415739066753069,-0.831478133506138,13.6045881350604,1.32074872963463e-26,127.665453266997,1.06581560207831,1.42861879844011,"Welch Two Sample t-test","two.sided",9.23711342295234e-25,"Significant"
"X47653_281.138_6.231_NA",1.33385720386464,0.44461906795488,-0.889238135909759,12.727248904661,1.35985029193319e-26,172.502012468372,1.12699532259943,1.54071908512985,"Welch Two Sample t-test","two.sided",9.43798385821113e-25,"Significant"
"X66865_573.267_8.695_NA",1.24424319394235,0.414747731314117,-0.829495462628235,13.4406566512511,1.51231251189931e-26,132.990813070136,1.06113708049275,1.42734930739196,"Welch Two Sample t-test","two.sided",1.04166252713549e-24,"Significant"
"X66238_650.426_8.595_NA",1.24227049434738,0.414090164782458,-0.828180329564917,13.3160270628623,1.71756770727123e-26,137.264310738015,1.05779637969789,1.42674460899685,"Welch Two Sample t-test","two.sided",1.1741447815421e-24,"Significant"
"X48814_425.18_6.385_NA",1.2514503757156,0.417150125238535,-0.834300250477069,12.792543095641,1.84955227597764e-26,164.675156724378,1.05829435376493,1.44460639766628,"Welch Two Sample t-test","two.sided",1.25493502187976e-24,"Significant"
"X87757_587.06_11.432_NA",-1.88886461222158,-0.629621537407192,1.25924307481438,-18.665179522886,1.92059350798196e-26,59.0374579918539,-2.0913571293197,-1.68637209512345,"Welch Two Sample t-test","two.sided",1.2877257935405e-24,"Significant"
"X47838_269.138_6.2_NA",1.29448091263418,0.431493637544727,-0.862987275089455,12.6036851764976,1.9262066423395e-26,177.922955990028,1.09180118611621,1.49716063915216,"Welch Two Sample t-test","two.sided",1.2877257935405e-24,"Significant"
"X30040_241.107_4.685_NA;NCGC00180648-02!(3R,4S)-6,8-dihydroxy-3,4,5-trimethyl-1-oxo-3,4-dihydroisochromene-7-carboxylic acid",-1.64420115454457,-0.548067051514858,1.09613410302972,-14.9491953233355,2.08390959200099e-26,92.4742531146614,-1.86262778027842,-1.42577452881073,"Welch Two Sample t-test","two.sided",1.38298584018051e-24,"Significant"
"X4153_308.149_2.07_NA",-1.69806931044064,-0.566023103480212,1.13204620696042,-15.5432746510777,2.36389460885056e-26,83.3745340805473,-1.91534445208191,-1.48079416879936,"Welch Two Sample t-test","two.sided",1.55742969446879e-24,"Significant"
"X48178_319.154_6.309_NA",1.26048571746493,0.420161905821643,-0.840323811643285,12.5563328954451,3.59477324865102e-26,174.307192829563,1.0623562804976,1.45861515443225,"Welch Two Sample t-test","two.sided",2.35134376811044e-24,"Significant"
"X60368_336.216_7.776_NA",-1.50623460816229,-0.502078202720762,1.00415640544152,-13.6193240757646,4.00987147934904e-26,120.218907762931,-1.72520174443785,-1.28726747188673,"Welch Two Sample t-test","two.sided",2.60412510644582e-24,"Significant"
"X69275_589.399_9.118_NA",1.23241496152056,0.410804987173521,-0.821609974347043,13.4932826520834,6.5906051636551e-26,121.348336007503,1.05159760164926,1.41323232139186,"Welch Two Sample t-test","two.sided",4.2497717835427e-24,"Significant"
"X42779_410.29_5.771_NA",1.22864836874799,0.409549456249328,-0.819098912498657,13.3610346234425,8.09827978990411e-26,124.659703789359,1.04664805545453,1.41064868204144,"Welch Two Sample t-test","two.sided",5.15908917990787e-24,"Significant"
"X3116_209.092_1.497_KYNURENINE - 40.0 eV",-1.74230330465754,-0.580767768219181,1.16153553643836,-15.9298441097446,8.11427356716702e-26,75.2584070667125,-1.96017429042111,-1.52443231889398,"Welch Two Sample t-test","two.sided",5.15908917990787e-24,"Significant"
"X43275_219.065_5.806_NA;methyl 4-hydroxy-3,5-dimethoxybenzoate",-1.81449807356763,-0.604832691189209,1.20966538237842,-16.9853988024717,8.21913536469401e-26,66.1385809693558,-2.02777658735154,-1.60121955978371,"Welch Two Sample t-test","two.sided",5.18947074554152e-24,"Significant"
"X56027_657.41_7.232_NA",1.22529845882419,0.408432819608063,-0.816865639216126,13.144217185738,9.00477794516706e-26,132.384321597927,1.04090585958539,1.40969105806299,"Welch Two Sample t-test","two.sided",5.64630628120406e-24,"Significant"
"X47359_365.219_6.284_NA",1.22950137514628,0.409833791715425,-0.819667583430851,13.4912917131458,9.47951877733996e-26,119.174672872029,1.04905172492351,1.40995102536904,"Welch Two Sample t-test","two.sided",5.90327292627226e-24,"Significant"
"X2742_297.144_1.14_NA",-1.66048484478211,-0.553494948260704,1.10698989652141,-14.9266593851486,1.0025484773093e-25,87.0515362531496,-1.88159030409878,-1.43937938546545,"Welch Two Sample t-test","two.sided",6.20079643244635e-24,"Significant"
