,metabolite,stats_ID,p,H,dof,stats_p_bh,stats_significant
8826,X91313_153.138_12.628_nan,91313,0.5250118897397242,5.147716864411159,6,0.7252215286407737,False
8511,X89836_1347.878_12.127_nan,89836,0.524972752572755,5.14802682043582,6,0.7252215286407737,False
1166,X10977_309.107_2.951_nan,10977,0.5251861093277386,5.146337221199019,6,0.7253519832914779,False
6576,X74997_514.375_9.765_nan,74997,0.5255434163939887,5.143508372872698,6,0.7257352281066441,False
4749,X59252_292.019_7.626_nan,59252,0.5257163111840535,5.142139860855309,6,0.7258637359583013,False
4790,X59676_375.179_7.686_nan,59676,0.5261533238277085,5.138681706568377,6,0.7260619102410147,False
2902,X38019_337.164_5.458_nan,38019,0.5260068800609745,5.139840392879137,6,0.7260619102410147,False
649,X4225_201.073_1.971_nan;HYDROXYPHENYLLACTIC ACID,4225,0.526259127638395,5.137844662590041,6,0.7260619102410147,False
4284,X54972_591.279_7.1_nan,54972,0.5260285102814162,5.139669241776493,6,0.7260619102410147,False
6479,X74281_336.253_9.682_nan,74281,0.5261840373781819,5.138438714958056,6,0.7260619102410147,False
2794,X36450_383.17_5.242_nan,36450,0.5269527915795371,5.132358809085304,6,0.7264677454194317,False
4435,X56415_528.368_7.369_nan,56415,0.5267480202881198,5.133977900552509,6,0.7264677454194317,False
4295,X55064_586.322_7.118_nan,55064,0.5268887332246779,5.132865276408879,6,0.7264677454194317,False
5271,X64107_336.216_8.285_nan,64107,0.5268958530770342,5.132808983016162,6,0.7264677454194317,False
6671,X75873_350.232_9.862_nan,75873,0.5267056472304268,5.134312973194142,6,0.7264677454194317,False
6008,X70044_350.269_9.188_nan,70044,0.5271258890455937,5.130990382647838,6,0.7265962072775224,False
8949,X91970_786.252_12.91_nan;Contaminant vial septum ThermoFisher C5000-44B,91970,0.5273318373016478,5.129362522238905,6,0.7267699052215524,False
8088,X87909_1194.817_11.566_nan,87909,0.5276724501374601,5.1266708832065255,6,0.7271291174067577,False
8556,X90015_774.252_12.228_nan;Contaminant vial septum ThermoFisher C5000-44B,90015,0.5283004071902906,5.121710636683216,6,0.727884119135342,False
6290,X72637_640.369_9.497_nan,72637,0.5287023778415274,5.1185368760396095,6,0.7280773745030477,False
5394,X65047_337.237_8.413_nan,65047,0.5286797591145918,5.118715433032919,6,0.7280773745030477,False
6855,X77453_331.19_10.056_Spectral Match to Carnosol from NIST14,77453,0.5287241443239614,5.118365050132979,6,0.7280773745030477,False
1246,X12207_201.112_3.09_nan,12207,0.5287609881042261,5.118074210491077,6,0.7280773745030477,False
3861,X50534_269.174_6.579_nan,50534,0.5291506325446214,5.114998976877473,6,0.7282341747208001,False
8732,X90881_855.511_12.485_nan;TAG (18:3/18:4/18:5),90881,0.5293554400274711,5.113382965617713,6,0.7282341747208001,False
4159,X53898_414.3_6.966_nan,53898,0.5293542094581514,5.113392674442366,6,0.7282341747208001,False
3723,X48985_456.912_6.408_nan,48985,0.5291707359740514,5.1148403403513685,6,0.7282341747208001,False
3043,X40316_430.207_5.559_nan,40316,0.5290913603568863,5.115466710752438,6,0.7282341747208001,False
3734,X49153_430.207_6.425_nan,49153,0.5292738117715279,5.114027010435848,6,0.7282341747208001,False
6102,X70782_228.196_9.283_nan;MUCIC ACID,70782,0.5294440150514288,5.112684162062578,6,0.7282458373445674,False
6224,X71981_757.463_9.427_nan,71981,0.5296097034638112,5.11137712297932,6,0.7283635492199322,False
1228,X11919_414.175_3.057_nan,11919,0.530022567749296,5.108121035400018,6,0.7287228690846531,False
8611,"X90274_1128.314_12.281_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",90274,0.5300312729055006,5.108052393868426,6,0.7287228690846531,False
5111,X62474_372.29_8.052_nan,62474,0.5302506299549179,5.106322897483096,6,0.7287344407438483,False
3603,X47766_281.216_6.08_nan,47766,0.5302564985968736,5.106276631276872,6,0.7287344407438483,False
8684,X90643_508.544_12.391_nan,90643,0.5303744991372872,5.105346407777334,6,0.7287344407438483,False
1685,X18438_376.16_3.627_nan,18438,0.5304222736287887,5.104969817884125,6,0.7287344407438483,False
903,X7279_446.166_2.512_nan,7279,0.5304404453192684,5.104826580724307,6,0.7287344407438483,False
7809,X86167_364.305_11.06_nan,86167,0.5306141830211524,5.103457216715566,6,0.7287528930556371,False
5568,X66488_643.386_8.634_nan,66488,0.5305819969214589,5.10371088547639,6,0.7287528930556371,False
5943,X69426_330.158_9.108_nan,69426,0.5311819730264999,5.0989834276275205,6,0.7294225190691644,False
1126,X10381_243.141_2.882_nan,10381,0.5316910727508171,5.094973910374506,6,0.7300113611371835,False
7903,X86843_723.501_11.198_nan,86843,0.5318823904447525,5.0934675961315525,6,0.7300865661031203,False
4239,X54529_266.175_7.038_nan;PARTHENOLIDE,54529,0.5319064467517673,5.093278209261581,6,0.7300865661031203,False
2781,X36244_369.154_5.276_nan,36244,0.5323630365894905,5.089684366687152,6,0.7304927148614017,False
2655,X34054_435.164_5.032_nan,34054,0.5322954330489407,5.090216390423507,6,0.7304927148614017,False
2740,X35482_363.143_5.055_nan,35482,0.5325473407905912,5.088234090443962,6,0.7305701481501019,False
3088,X41125_365.196_5.634_nan,41125,0.5325801739923972,5.087975751995145,6,0.7305701481501019,False
3688,X48564_408.229_6.351_nan,48564,0.5326671496747462,5.087291443749308,6,0.7305792313837369,False
3292,X43963_514.352_5.874_nan,43963,0.5335258985182103,5.080537650910628,6,0.7316466771233134,False
3882,X50781_441.28_6.603_nan,50781,0.5336317823723002,5.079705243590459,6,0.7316815209363525,False
1105,X10059_414.175_2.851_nan,10059,0.5338275300657331,5.078166564354433,6,0.7318395511697294,False
922,X7471_278.175_2.541_nan,7471,0.5342991644536279,5.0744603028442725,6,0.7323641566386999,False
23,X92_353.947_0.547_nan,92,0.5344150670815528,5.073549723756855,6,0.7323641566386999,False
5382,X64939_237.148_8.401_nan,64939,0.534451845501295,5.073260795583122,6,0.7323641566386999,False
416,X2742_297.144_1.14_nan,2742,0.5345648454392022,5.072373132801317,6,0.7324086158428612,False
2780,X36228_374.181_5.211_nan,36228,0.5351260285346617,5.067966032330673,6,0.7328483147750665,False
7488,X83063_655.435_10.596_nan,83063,0.5353389697527029,5.066294291563086,6,0.7328483147750665,False
8943,X91952_333.213_12.903_nan,91952,0.5351551799251728,5.067737155689214,6,0.7328483147750665,False
465,X3005_202.107_1.436_nan,3005,0.5352605818663831,5.066909658277041,6,0.7328483147750665,False
1762,X19530_460.182_3.891_nan,19530,0.5350168982119863,5.068822897483187,6,0.7328483147750665,False
5149,X62889_277.19_8.111_nan,62889,0.5353693914139894,5.06605548379335,6,0.7328483147750665,False
4371,X55884_333.169_7.236_nan,55884,0.5357298436471705,5.063226417024794,6,0.7332313319945919,False
4449,X56570_472.217_7.289_nan,56570,0.5361732146391762,5.05974770113224,6,0.7337277043195952,False
3573,X47544_416.191_6.244_nan,47544,0.5367563335736238,5.055174442398197,6,0.734415136922707,False
5576,X66557_365.196_8.637_nan,66557,0.5371905912515047,5.051770083888115,6,0.7348987143633284,False
3053,X40504_251.185_5.578_nan;Spectral Match to Hexaethylene glycol from NIST14,40504,0.5376735854903738,5.047985072118704,6,0.7354488098809205,False
8889,"X91608_685.203_12.721_nan;7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-methoxychromen-2-one",91608,0.5380568053125245,5.0449830061162775,6,0.7358622854845778,False
8609,X90259_997.309_12.269_nan;Contaminant vial septum ThermoFisher C5000-44B,90259,0.5383112732391666,5.042990071909969,6,0.7360568436187105,False
8043,X87657_450.324_11.396_nan,87657,0.538360977789752,5.042600845277649,6,0.7360568436187105,False
6683,X75957_333.241_9.872_nan,75957,0.5389802462999147,5.037752785645542,6,0.7367927228024093,False
2132,X25216_300.195_4.388_nan,25216,0.5396509731372614,5.03250460405161,6,0.7371558925284232,False
22,X91_423.954_0.546_nan,91,0.5396513001175962,5.032502046245099,6,0.7371558925284232,False
3186,X42387_395.17_5.676_nan,42387,0.5394757240346224,5.033875588295473,6,0.7371558925284232,False
7476,X82980_548.345_10.651_nan;Spectral Match to Decaethylene glycol from NIST14,82980,0.539444698561294,5.034118322540651,6,0.7371558925284232,False
5090,X62358_357.205_8.039_nan,62358,0.5395152837103401,5.033566093718036,6,0.7371558925284232,False
6840,X77315_521.384_10.015_nan,77315,0.5402748544139582,5.0276255064137265,6,0.7378967968051235,False
6094,X70715_729.293_9.272_nan,70715,0.5405767032799094,5.025265754429176,6,0.7380873083377287,False
1256,X12377_263.139_3.066_nan,12377,0.5404987938097856,5.025874769797383,6,0.7380873083377287,False
1748,X19371_265.143_3.77_nan,19371,0.5408325844322024,5.023265807243661,6,0.7383258044530907,False
6883,X77698_548.268_10.036_nan,77698,0.5409484197670507,5.022360581250099,6,0.7383730719894948,False
7205,X80716_400.305_10.39_nan,80716,0.541119322486783,5.021025168815186,6,0.7384029585440837,False
5515,X66031_667.475_8.566_nan,66031,0.541132744476378,5.020920298751776,6,0.7384029585440837,False
5989,X69885_757.463_9.219_nan,69885,0.5413173807474376,5.019477793164689,6,0.7385440614879506,False
5567,X66478_508.363_8.627_nan,66478,0.5415020689652281,5.018035093104231,6,0.7385743790926874,False
3064,X40642_432.186_5.593_nan,40642,0.5414427995039022,5.018498056067074,6,0.7385743790926874,False
4935,X60989_414.212_7.86_nan,60989,0.5419183209344718,5.014784296295696,6,0.7389208992449178,False
7446,X82727_257.19_10.64_nan;Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14,82727,0.5419186709376498,5.014781563331326,6,0.7389208992449178,False
3479,X46450_380.206_6.115_nan,46450,0.5423288565114504,5.011579189686927,6,0.7393693152499785,False
2281,X27750_444.186_4.553_nan,27750,0.5425136799302726,5.010136586863041,6,0.7395104014881616,False
2903,X38057_344.17_5.368_nan,38057,0.5430092965406685,5.00626918354817,6,0.7397934587423173,False
4211,X54268_349.164_6.854_nan,54268,0.5432581608793259,5.00432780847143,6,0.7397934587423173,False
4870,X60368_336.216_7.776_nan,60368,0.5429774952412989,5.006517290771399,6,0.7397934587423173,False
8587,X90172_800.602_12.234_nan;DGCC (40:7),90172,0.5432909067336618,5.004072388284343,6,0.7397934587423173,False
4775,"X59505_237.148_7.651_nan;Massbank:NA001281 Pterosin A|(2S)-6-(2-hydroxyethyl)-2-(hydroxymethyl)-2,5,7-trimethyl-3H-inden-1-one",59505,0.5430565081794161,5.005900859422923,6,0.7397934587423173,False
7083,X79694_685.355_10.267_nan,79694,0.5429319256897471,5.006872825864548,6,0.7397934587423173,False
8911,"X91741_984.235_12.791_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",91741,0.5431721502292834,5.004998729354585,6,0.7397934587423173,False
2550,X32282_520.332_4.874_nan,32282,0.5435303486500533,5.002204921680458,6,0.7400086747418815,False
8053,X87717_549.249_11.415_nan,87717,0.543818364832507,4.999959075097081,6,0.740289949551902,False
542,X3495_212.149_1.669_nan,3495,0.5439715604824562,4.998764716036269,6,0.7403522985801366,False
2175,X25942_251.164_4.344_nan,25942,0.5440270245065875,4.998332337073829,6,0.7403522985801366,False
2681,X34446_379.138_5.018_nan,34446,0.5442134098391456,4.996879476161212,6,0.7404951095865776,False
2904,X38058_339.144_5.239_nan,38058,0.5444195113954324,4.995273173726105,6,0.7406647011233386,False
6087,X70635_329.005_9.264_nan,70635,0.5445905219563512,4.99394055657865,6,0.7407865089208774,False
6517,"X74574_323.221_9.692_nan;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",74574,0.5448728538711214,4.99174084305298,6,0.74095027298831,False
6904,X77874_505.256_10.07_nan,77874,0.544873902903634,4.991732670693786,6,0.74095027298831,False
1077,X9705_442.17_2.949_nan,9705,0.5450501635906548,4.990359627583416,6,0.7410791217834954,False
980,X8229_286.185_2.636_nan,8229,0.5455612662816602,4.986379274379174,6,0.7416631329295537,False
336,X2312_164.093_1.056_nan,2312,0.5460320404667247,4.982714376562496,6,0.7418594309509058,False
2357,X28959_227.128_4.599_nan,28959,0.5460212001374087,4.982798751790369,6,0.7418594309509058,False
5880,X68918_381.272_9.021_nan,68918,0.5459157009654914,4.983619936643274,6,0.7418594309509058,False
684,X4638_250.143_2.065_nan,4638,0.54589633069832,4.983770718231995,6,0.7418594309509058,False
683,X4628_291.133_2.133_nan,4628,0.5463547916441833,4.980202578268745,6,0.7421870260912767,False
2968,X39053_307.21_5.467_nan,39053,0.5466687361630069,4.97775991301453,6,0.7423916578333173,False
1183,X11218_340.139_2.976_nan,11218,0.5466213966782658,4.978128203334244,6,0.7423916578333173,False
4853,X60204_377.195_7.825_nan,60204,0.5469544844904219,4.975537139349285,6,0.7424470249308625,False
8330,X88992_800.521_11.863_nan;Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14,88992,0.5469018560562502,4.975946488000684,6,0.7424470249308625,False
1586,X16929_460.182_3.55_nan,16929,0.5467930269909198,4.976793022304037,6,0.7424470249308625,False
788,X5987_402.139_2.396_nan,5987,0.547249499918609,4.973242786985793,6,0.74273659550082,False
6306,X72773_216.138_9.506_nan,72773,0.5476232181413621,4.970337097552413,6,0.743021981695458,False
5860,X68757_415.247_8.994_nan;Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,68757,0.5475534646670066,4.970879373849016,6,0.743021981695458,False
3655,X48225_333.169_6.347_nan,48225,0.5478008990268257,4.968955903417168,6,0.7431521596466576,False
7922,X86982_663.244_11.234_nan,86982,0.5479823127963002,4.96754588375809,6,0.7432873620683218,False
3286,X43906_456.222_5.867_nan,43906,0.5480812929639429,4.966776652342901,6,0.7433107272715049,False
3887,X50915_423.201_6.68_nan,50915,0.5482787891791474,4.965241968487703,6,0.7434676735595538,False
7009,X79005_455.344_10.195_nan,79005,0.5486024363351358,4.962727498243816,6,0.7437749704677369,False
8856,"X91450_832.523_12.674_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",91450,0.5486690196796207,4.962210276919006,6,0.7437749704677369,False
242,X1670_258.095_0.862_nan,1670,0.5489805567503048,4.959790592383574,6,0.7440863479388448,False
4003,X52277_571.337_6.768_nan,52277,0.5493800401785358,4.95668866380197,6,0.7445168170074895,False
7927,"X87024_1129.314_11.342_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",87024,0.5496216461431123,4.954813080595834,6,0.7447332349825897,False
6525,"X74640_195.101_9.719_""(1S,2S,6R,7R,9R)-6-methyl-10,12-dioxatricyclo[7.2.1.0<2,7>]dodec-4-en-8-one CollisionEnergy:102040""",74640,0.5499689108479613,4.952117863720105,6,0.7450559678308892,False
5383,X64947_398.305_8.407_nan,64947,0.5500237193225834,4.951692543914934,6,0.7450559678308892,False
3320,X44442_412.196_5.871_nan,44442,0.5505346284639474,4.947728667894353,6,0.7455258924626467,False
7127,"X80061_359.221_10.226_nan;(3E,12E)-3,12-dimethyl-8-methylidene-6,18-dioxatricyclo[14.2.1.0?,?]nonadeca-3,12,16(19)-triene-7,17-dione",80061,0.5505293526078066,4.947769592797272,6,0.7455258924626467,False
3205,X42686_316.227_5.747_nan,42686,0.5509435701668732,4.944556987927172,6,0.7459685688692794,False
3454,X46064_321.226_6.081_nan,46064,0.5514669628352424,4.940499047362729,6,0.7465181133813826,False
2488,X31223_255.122_4.719_nan,31223,0.5515136567952867,4.9401370984244295,6,0.7465181133813826,False
77,X348_363.127_0.629_nan,348,0.551660176144747,4.939001432371583,6,0.7466052875123609,False
7287,X81401_336.253_10.473_nan,81401,0.5519474644272997,4.936775027227398,6,0.7468829210556643,False
6838,X77291_634.379_10.021_nan,77291,0.5524389337149345,4.932967365079976,6,0.7474367240083608,False
3276,X43713_438.211_5.86_nan,43713,0.5525396239474589,4.932187436054846,6,0.7474394917888869,False
5556,X66391_239.164_8.62_nan,66391,0.5527351338273496,4.930673214651051,6,0.7474394917888869,False
3630,X48018_328.227_6.066_nan,48018,0.5527698133291328,4.93040464497642,6,0.7474394917888869,False
4947,X61109_603.017_7.882_nan,61109,0.5527037908168242,4.930915951276633,6,0.7474394917888869,False
6834,"X77264_269.138_10.01_nan;""2-methoxy-1-(2,4,6-trihydroxyphenyl)ethan-1-one CollisionEnergy:205060""",77264,0.5531970571872866,4.927096483254554,6,0.7477131390678815,False
8450,X89559_852.228_12.054_nan;Contaminant vial septum ThermoFisher C5000-44B,89559,0.5532189052474306,4.926927340778585,6,0.7477131390678815,False
7584,X83984_418.294_10.882_nan,83984,0.5530935310326688,4.927897994679711,6,0.7477131390678815,False
1001,X8572_293.149_2.681_nan,8572,0.5534117076539475,4.925434827092204,6,0.7478625514253404,False
2495,"X31377_269.138_4.801_nan;NCGC00385949-01_C15H20O4_3a-Hydroxy-3,5a,9-trimethyl-3a,5,5a,6,7,9b-hexahydronaphtho[1,2-b]furan-2,8(3H,4H)-dione",31377,0.5538892758839649,4.921738796807858,6,0.7482870062704753,False
8526,X89873_598.437_12.129_nan,89873,0.5538904038935657,4.921730068350815,6,0.7482870062704753,False
3106,X41429_398.18_5.657_nan,41429,0.5540859697024578,4.920216901984759,6,0.7483288230146682,False
498,X3220_297.144_1.545_nan,3220,0.5540664643586177,4.920367812563882,6,0.7483288230146682,False
841,X6554_339.155_2.482_nan,6554,0.5543045144826668,4.918526191937758,6,0.7485127945457309,False
2144,X25422_428.191_4.247_nan,25422,0.5545082120866829,4.916950583179869,6,0.7486766653240452,False
3579,X47586_423.201_6.323_nan,47586,0.5547989297999809,4.914702271332089,6,0.7489579613573016,False
1950,X22553_276.195_4.122_nan,22553,0.5555046442479588,4.909246470227117,6,0.7496880251599289,False
8668,"X90564_686.201_12.38_nan;7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-methoxychromen-2-one",90564,0.55548650126759,4.909386697047413,6,0.7496880251599289,False
5372,X64853_396.237_8.571_nan,64853,0.5563981337758481,4.902342950685579,6,0.7506709945526059,False
6119,X70971_403.211_9.304_nan,70971,0.5563944911300269,4.9023710865561725,6,0.7506709945526059,False
4421,X56289_363.18_7.256_nan,56289,0.5564815860631496,4.901698383466282,6,0.7506721929504683,False
4047,X52824_638.426_6.828_nan,52824,0.5566198401584741,4.900630623142103,6,0.7507473055512307,False
648,X4217_266.138_1.981_nan,4217,0.5568078259767253,4.899178944137475,6,0.7508894621448214,False
3982,X52005_416.139_6.737_nan,52005,0.5569039496785029,4.898436724794093,6,0.750907713254775,False
5161,X63014_468.11_8.12_nan,63014,0.5573731900188574,4.894814209082528,6,0.7514289803753635,False
5453,X65542_277.179_8.492_nan,65542,0.5574887011718515,4.893922651933622,6,0.751471642475799,False
5018,X61770_612.374_7.987_nan,61770,0.5575701385989595,4.89329413184419,6,0.751471642475799,False
7499,X83172_624.411_10.667_nan,83172,0.5577655484998272,4.891786138767187,6,0.751512206129287,False
1799,X19998_444.186_3.866_nan,19998,0.5576905416484199,4.892364947820738,6,0.751512206129287,False
3305,X44160_211.133_5.892_nan,44160,0.5581533251730413,4.888794250051092,6,0.7519232527001469,False
5266,X64066_450.247_8.281_nan,64066,0.5584079865016367,4.886829854716439,6,0.7521548760404269,False
7390,X82342_531.292_10.58_nan,82342,0.5587887367550464,4.883893492940388,6,0.7525562427161727,False
224,X1599_173.042_0.816_nan,1599,0.5590031322540359,4.882240409375883,6,0.7527334831833078,False
4827,X59995_549.401_7.728_nan,59995,0.5593032104773665,4.879927088802687,6,0.7530260313431388,False
3121,X41567_307.153_5.67_nan,41567,0.5599432126732018,4.8749948843870925,6,0.7535547265131821,False
7161,X80458_237.112_10.353_nan,80458,0.5599144866435493,4.875216215904142,6,0.7535547265131821,False
6379,X73344_285.205_9.577_nan;Chaulmoogric Acid,73344,0.5600274182852587,4.874346112923059,6,0.7535547265131821,False
7723,X85402_391.263_10.931_nan,85402,0.5599677919809538,4.874805506485566,6,0.7535547265131821,False
8143,X88149_536.165_11.56_Contaminants septum vial Thermo C4000-53 and C4000-54 serie,88149,0.5608488865587866,4.868018995807667,6,0.7537526718714689,False
2346,X28816_369.155_4.506_nan,28816,0.5607693999089558,4.868631062001214,6,0.7537526718714689,False
4195,X54166_556.347_6.986_nan,54166,0.5609206530886888,4.86746640507243,6,0.7537526718714689,False
3653,X48208_277.143_6.352_nan,48208,0.5605515171129944,4.87030898301623,6,0.7537526718714689,False
209,X1528_364.811_0.748_nan,1528,0.5607007401189688,4.869159785689125,6,0.7537526718714689,False
4988,X61415_571.372_7.914_nan,61415,0.560546863417924,4.870344823984176,6,0.7537526718714689,False
4225,X54347_275.139_7.051_nan,54347,0.5607813578361414,4.868538980969902,6,0.7537526718714689,False
260,X1834_192.102_0.872_nan,1834,0.5602689160034713,4.8724856762841,6,0.7537526718714689,False
3022,X40023_186.16_5.538_nan,40023,0.5603539230065719,4.871830877839102,6,0.7537526718714689,False
3928,X51425_253.143_6.672_nan,51425,0.5610590750857458,4.86640065479844,6,0.7538272662449536,False
8064,X87765_563.388_11.434_nan,87765,0.56123020891591,4.865083186577128,6,0.7539457830176498,False
1152,X10728_280.154_3.112_nan,10728,0.5614966866226088,4.863032023736423,6,0.7540934236300213,False
1609,X17293_309.144_3.373_nan,17293,0.5615059918582539,4.8629604051564,6,0.7540934236300213,False
1478,X15467_262.18_3.533_nan,15467,0.5616362713641401,4.861957745037785,6,0.7541569899930234,False
1201,X11476_292.154_3.007_nan,11476,0.5618888870588261,4.860013812154648,6,0.754162055083975,False
6672,X75876_533.278_9.947_nan,75876,0.5618004260814171,4.860694500602667,6,0.754162055083975,False
12,X51_309.974_0.544_nan,51,0.56183935766038,4.860394925311994,6,0.754162055083975,False
3111,X41454_351.216_5.572_nan,41454,0.5619856237869416,4.859269490484849,6,0.7541805596266972,False
7276,X81287_330.209_10.456_nan,81287,0.5625940218274474,4.854589412830219,6,0.7547742137310244,False
6269,X72432_367.211_9.476_nan,72432,0.5625742222836501,4.854741689638395,6,0.7547742137310244,False
8953,"X91980_1001.287_12.917_nan;(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",91980,0.5627146861044436,4.853661437022114,6,0.7548247161495429,False
6395,X73534_591.374_9.605_nan;PC(0:0/16:0); [M+H]+ C24H51N1O7P1,73534,0.5628622980084153,4.85252632185281,6,0.7549113458463655,False
1120,X10261_432.15_2.843_nan,10261,0.5630049033693032,4.851429813791697,6,0.7549912361996614,False
7539,X83560_412.305_10.626_nan,83560,0.563144631018264,4.850355535093058,6,0.7550672445388668,False
1588,X16962_277.118_3.387_nan,16962,0.5637169861621596,4.8459561080418325,6,0.7557232141236147,False
2303,X28018_384.201_4.661_nan,28018,0.5639699573495651,4.844012175158582,6,0.7558394534525716,False
4620,X58125_405.19_7.407_nan,58125,0.5638897342120295,4.844628606507058,6,0.7558394534525716,False
3574,X47546_381.154_6.115_nan,47546,0.5640684945671628,4.843255064456571,6,0.7558600961834405,False
4831,X60017_857.559_7.732_nan,60017,0.5643039308611508,4.841446291672131,6,0.7560641525773037,False
5221,X63620_342.279_8.205_nan,63620,0.5649527870406033,4.836462831327607,6,0.7563975913643013,False
1620,X17453_423.259_3.598_nan,17453,0.5647685545243575,4.837877587818494,6,0.7563975913643013,False
6550,X74801_357.205_9.742_nan,74801,0.5648460340843613,4.837282586453739,6,0.7563975913643013,False
5298,X64403_382.051_8.329_nan,64403,0.56496876847283,4.836340115034931,6,0.7563975913643013,False
1071,X9641_312.144_2.755_nan,9641,0.5646448674580649,4.838827501534752,6,0.7563975913643013,False
3907,X51183_435.201_6.703_nan,51183,0.56527243632148,4.8340085942295445,6,0.7564699721864728,False
1280,X12714_364.233_3.14_nan,12714,0.5652031377525697,4.834540617966013,6,0.7564699721864728,False
605,X3882_268.118_1.924_nan,3882,0.5651901446251164,4.834640372416516,6,0.7564699721864728,False
578,X3692_369.129_1.983_nan,3692,0.5656563013261597,4.831062001227792,6,0.7568722725029352,False
4806,X59796_390.218_7.61_nan,59796,0.5661950453713229,4.826927797108527,6,0.7574816586986562,False
3556,X47383_440.227_6.136_nan,47383,0.5663656409724036,4.825618989154918,6,0.7575984121996607,False
3758,X49391_365.196_6.451_nan,49391,0.5665283557132488,4.824370779619358,6,0.7576084806382879,False
8281,X88733_613.424_11.784_nan,88733,0.5666914078149126,4.823120115652489,6,0.7576084806382879,False
1118,X10228_402.176_2.907_nan,10228,0.566789802606867,4.822365459382013,6,0.7576084806382879,False
2390,X29496_423.164_4.643_nan,29496,0.5665793743599195,4.823979435236311,6,0.7576084806382879,False
8069,X87804_1087.321_11.435_nan,87804,0.5667762574329758,4.822469343607306,6,0.7576084806382879,False
7838,X86348_600.415_11.051_nan,86348,0.5670857741206077,4.820095746001637,6,0.7578080859858581,False
246,X1684_206.118_0.854_nan,1684,0.5671058311755146,4.819941950558669,6,0.7578080859858581,False
4054,X52909_571.251_6.843_nan,52909,0.5672290939588114,4.818996828319996,6,0.7578614140005163,False
575,X3678_262.143_1.901_nan,3678,0.5675116811447418,4.816830366277941,6,0.7581275646441363,False
3026,X40058_306.206_5.542_nan,40058,0.5679067896481804,4.813801923470464,6,0.7585439299957772,False
